lemzwerg;2;2;2;2;2;2;2;2;2;2;2;3;5;4;3;2;2;2;3;18;6;7;2;4;2;5;3;7;4;6;3;5;2;3;6;4;14;10;2;9;4;3;6;3;2;4;3;5;4;7;2;2;2;2;7;3;9;3;3;3;5;3;2;5;2;7;7;2;7;3;3;8;4;9;4;7;12;2;5;2;3;2;2;2;2;2;3;3;2;2;7;4;2;3;3;2;2;2;4;2;2;2;2;2;4;14;3;2;2;3;3;3;2;7;3;2;2;4;2;2;3;6;2;4;13;6;4;3;2;2;6;13;4;2;2;2;4;2;3;2;2;43;3;6;2;7;2;7;2;2;3;18;10;11;12;2;2;3;5;9;2;6;2;2;5;5;2;3;4;5;5;5;2;2;8;2;3;2;2;3;6;2;7;4;3;2;4;2;2;2;2;2;2;2;2;2;2;3;2;3;4;7;4;3;7;3;6;3;8;3;25;6;13;4;24;15;10;4;2;2;8;2;8;4;16;3;3;2;3;2;3;9;2;3;2;2;3;5;2;6;11;3;3;3;12;3;8;24;20;5;2;2;12;8;3;3;3;2;2;12;3;29;10;2;8;3;18;11;1564;0.3516624040920716
HinTak;17;300;268;26;60;378;540;1050;0.006666666666666667
apodtele;4;5;4;49;3;43;5;3;25;19;8;2;2;2;3;14;3;23;2;13;6;9;4;6;2;2;2;3;3;3;29;5;11;3;2;2;2;4;3;3;8;8;13;12;84;3;2;7;11;8;2;11;23;2;13;3;2;23;5;29;4;9;3;3;33;5;4;8;12;2;5;3;2;3;15;4;2;11;5;40;17;7;2;5;2;3;11;51;11;8;4;3;24;2;2;5;6;3;4;3;2;5;11;26;4;8;2;2;2;14;3;14;2;2;3;29;4;2;3;8;8;2;5;3;34;93;12;2;3;3;3;2;12;11;4;6;7;3;4;27;62;2;4;10;96;1476;0.13617886178861788
mpsuzuki;232;52;2;426;4;51;152;30;236;385;1187;0.009267059814658803
kcc;9;1552;10;0.2
StudioEtrange;1548;1;1.0
davearnold;411;9;92;1034;514;0.009727626459143969
madig;25;61;111;13;46;134;80;2;91;75;102;116;28;25;5;34;237;278;69;1467;0.014996591683708248
d1saster;1529;1;1.0
behdad;122;38;89;2;21;89;180;91;14;60;770;53;1477;0.008124576844955992
heftig;748;779;749;0.0026702269692923898
glyphandcog;1457;1;1.0
sebras;1124;316;1125;0.0017777777777777779
dacap;54;1315;55;0.03636363636363636
jfkthame;383;84;759;468;0.00641025641025641
OleksandrChekhovskyi;1140;1;1.0
drott;918;92;12;8;13;16;1044;0.005747126436781609
wmamrak;1024;1;1.0
roytam1;983;1;1.0
tonytheodore;939;1;1.0
Azzuro;856;1;1.0
jtytgat;15;343;128;264;98;751;0.006657789613848202
ewaldhew;3;14;4;5;32;33;13;3;735;109;0.09174311926605505
vlad902;791;1;1.0
ccxvii;783;1;1.0
matthiasclasen;758;1;1.0
ssrobins;735;1;1.0
hughmcmaster;651;28;652;0.003067484662576687
fanc999-1;681;1;1.0
ksvskushal;663;1;1.0
Ankit-Dhankhar;640;1;1.0
alanc;615;1;1.0
parthw1;26;588;27;0.07407407407407407
KindDragon;613;1;1.0
ShaoYuZhang;612;1;1.0
nikramakrishnan;10;12;53;14;8;2;85;31;62;84;5;12;5;2;5;4;2;4;2;6;3;2;11;7;9;3;4;29;102;15;586;0.06313993174061433
cherusker;4;14;29;4;22;18;10;73;91;38;237;53;543;0.02578268876611418
senderghost;590;1;1.0
jeffreyrcarey;562;1;1.0
Yoha-test;517;1;1.0
slmistry;439;1;1.0
chris-liddell;43;176;195;220;0.013636363636363636
winksaville;333;1;1.0
Akaricchi;314;1;1.0
anntzer;284;1;1.0
logiclrd;275;1;1.0
gongminmin;275;1;1.0
prrace;222;1;1.0
moazin;218;1;1.0
wwy9;177;1;1.0
avih;122;1;1.0
filmil;87;1;1.0
glaba13;412;1;1.0
